parent;unspsc;name;id_name
Lapidary machinery and equipment;23131500;Grinding and sanding and polishing equipment and supplies;Peralatan dan perlengkapan penggilingan dan pengamplasan dan pemolesan
Grinding and sanding and polishing equipment and supplies;23131501;Abrasive compounds;Senyawa abrasif
Grinding and sanding and polishing equipment and supplies;23131503;Grinding wheels;Roda gerinda
Lapidary machinery and equipment;23131600;Faceting equipment and accessories;Peralatan dan aksesori faceting
Lapidary machinery and equipment;23131700;Cabbing equipment;Peralatan taksi
Industrial Manufacturing and Processing Machinery and Accessories;23140000;Leatherworking repairing machinery and equipment;Mesin dan peralatan perbaikan kulit
Leatherworking repairing machinery and equipment;23141600;Leather preparing machinery and accessories;Mesin dan aksesori persiapan kulit
Leather preparing machinery and accessories;23141601;Leather fleshing machines;Mesin fleshing kulit
Leatherworking repairing machinery and equipment;23141700;Leather working and repairing machinery and accessories;Mesin dan aksesori pengerjaan dan perbaikan kulit
Industrial Manufacturing and Processing Machinery and Accessories;23150000;Industrial process machinery and equipment and supplies;Mesin dan peralatan dan perlengkapan proses industri
Industrial process machinery and equipment and supplies;23151500;Rubber and plastic processing machinery and equipment and supplies;Mesin dan peralatan pengolah karet dan plastik dan persediaan
Industrial process machinery and equipment and supplies;23151600;Cement and ceramics and glass industry machinery and equipment and supplies;Semen dan keramik dan mesin industri kaca dan peralatan dan persediaan
Industrial process machinery and equipment and supplies;23151700;Optical industry machinery and equipment and supplies;Mesin dan peralatan dan persediaan industri optik
Industrial process machinery and equipment and supplies;23151800;Pharmaceutical industry machinery and equipment and supplies;Mesin dan peralatan dan persediaan industri farmasi
Industrial process machinery and equipment and supplies;23151900;Paper making and paper processing machinery and equipment and supplies;Mesin dan peralatan dan perlengkapan pembuatan kertas dan pengolah kertas
Industrial Manufacturing and Processing Machinery and Accessories;23160000;Foundry machines and equipment and supplies;Mesin pengecoran dan peralatan dan persediaan
Foundry machines and equipment and supplies;23161500;Foundry machines and equipment;Mesin dan peralatan pengecoran
Foundry machines and equipment;23161501;Foundry blowers;Blower pengecoran
Foundry machines and equipment and supplies;23161600;Foundry supplies;Perlengkapan pengecoran
Welding and soldering and brazing supplies;23271812;Welding rod;Batang las
Industrial Manufacturing and Processing Machinery and Accessories;23180000;Industrial food and beverage equipment;Peralatan makanan dan minuman industri
Industrial food and beverage equipment;23181500;Food preparation machinery;Mesin persiapan makanan
Food preparation machinery;23181501;Filling machinery;Mesin pengisian
Food preparation machinery;23181502;Milling machinery;Mesin penggilingan
Food preparation machinery;23181507;Crushing machinery;Mesin penghancur
Industrial food and beverage equipment;23181600;Food cutting machinery;Mesin pemotong makanan
Food cutting machinery;23181601;Dicing machinery;Mesin potong dadu
Industrial food and beverage equipment;23181700;Food cooking and smoking machinery;Mesin memasak dan merokok makanan
Industrial food and beverage equipment;23181800;Industrial beverage processing machinery;Mesin pengolah minuman industri
Industrial Equipment & Tools;24000000;Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies;Penanganan Material dan Pengkondisian dan Mesin Penyimpanan serta Aksesori dan Perlengkapannya
Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies;24100000;Material handling machinery and equipment;Mesin dan peralatan penanganan material
Material handling machinery and equipment;24101500;Industrial trucks;Truk industri
Industrial trucks;24101501;Carts;Gerobak
Industrial trucks;24101502;Bulk transporters;Pengangkut curah
Industrial trucks;24101503;Dollies;Boneka
Industrial trucks;24101504;Hand trucks or accessories;Truk tangan atau aksesori
Industrial trucks;24101505;Pallet trucks;Truk palet
Industrial trucks;24101506;Pushcarts;Gerobak dorong
Industrial trucks;24101507;Wheelbarrows;Gerobak dorong
Material handling machinery and equipment;24101600;Lifting equipment and accessories;Peralatan dan aksesori pengangkat
Lifting equipment and accessories;24101601;Elevators;Lift
Lifting equipment and accessories;24101602;Hoists;Kerekan
Lifting equipment and accessories;24101603;Forklifts;Forklift
Lifting equipment and accessories;24101604;Lifts;Lift
Lifting equipment and accessories;24101605;Loading equipment;Memuat peralatan
Lifting equipment and accessories;24101606;Stackers;Penumpuk
Lifting equipment and accessories;24101608;Winches;Derek
Material handling machinery and equipment;24101700;Conveyors and accessories;Konveyor dan aksesori
Conveyors and accessories;24101706;Trolleys or accessories;Troli atau aksesori
Material handling machinery and equipment;24101800;Dock equipment;Peralatan dermaga
Material handling machinery and equipment;24101900;Drum handling equipment;Peralatan penanganan drum
Material handling machinery and equipment;24102000;Shelving and storage;Rak dan penyimpanan
Containers and storage;24112700;Pallets;Palet
Material handling machinery and equipment;24102100;Warehousing equipment and supplies;Peralatan dan persediaan pergudangan
Warehousing equipment and supplies;24102101;Cargo handling equipment;Peralatan penanganan kargo
Warehousing equipment and supplies;24102102;Warehouse carousels;Korsel gudang
Warehousing equipment and supplies;24102103;Warehouse casers;Mesin gudang
Warehousing equipment and supplies;24102104;Depalletizers;Depalletizer
Warehousing equipment and supplies;24102105;Palletizers;Mesin palet
Warehousing equipment and supplies;24102106;Industrial shrink wrap equipment;Peralatan pembungkus menyusut industri
Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies;24110000;Containers and storage;Kontainer dan penyimpanan
Containers and storage;24111500;Bags;Tas
Bags;24111501;Canvas bags;Tas kanvas
Bags;24111502;Paper bags;Kantong kertas
Bags;24111503;Plastic bags;Kantong plastik
Containers and storage;24112500;Corrugated and other supplies for distribution;Persediaan bergelombang dan lainnya untuk distribusi
Containers and storage;24111800;Tanks and cylinders and their accessories;Tangki dan silinder serta aksesorinya
Tanks and cylinders and their accessories;24111801;Reservoirs;Waduk
Tanks and cylinders and their accessories;24111802;Air or gas tanks or cylinders;Tangki atau silinder udara atau gas
Tanks and cylinders and their accessories;24111803;Storage tanks;Tangki penyimpanan
Tanks and cylinders and their accessories;24111804;Calibrating tanks;Tangki kalibrasi
Tanks and cylinders and their accessories;24111805;Chemical tanks;Tangki kimia
Tanks and cylinders and their accessories;24111806;Dip tanks;Tangki celup
Tanks and cylinders and their accessories;24111807;Expansion tanks;Tangki ekspansi
Tanks and cylinders and their accessories;24111808;Fuel storage tanks;Tangki penyimpanan bahan bakar
Tanks and cylinders and their accessories;24111809;Processing tanks;Tangki pengolahan
Tanks and cylinders and their accessories;24111810;Water storage tanks;Tangki penyimpanan air
Containers and storage;24112000;Bins and baskets;Tempat sampah dan keranjang
Containers and storage;24112100;Casks and barrels and drums;Tong dan tong dan drum
Casks and barrels and drums;24112101;Casks;Tong
Containers and storage;24112200;Cans and pails;Kaleng dan ember
Packaging materials;24122000;Bottles;Botol
Bottles;24122002;Plastic bottles;Botol plastik
Bottles;24122003;Glass bottles;Botol kaca
Containers and storage;24112400;Storage chests and cabinets and trunks;Peti penyimpanan dan lemari dan bagasi
Storage chests and cabinets and trunks;24112401;Tool chest or cabinet;Peti atau kabinet alat
Storage chests and cabinets and trunks;24112402;Hazardous materials cabinets;Lemari bahan berbahaya
Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies;24120000;Packaging materials;Bahan kemasan
Packaging materials;24121500;Packaging boxes and bags and pouches;Kotak kemasan dan tas dan kantong
Packaging boxes and bags and pouches;24121502;Packaging pouches or bags;Kantong atau tas kemasan
Securing and protecting supplies;24141501;Stretch wrap films;Film bungkus peregangan
Packing supplies;24141600;Cushioning supplies;Perlengkapan bantalan
Packaging materials;24121800;Packaging cans;Kaleng kemasan
Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies;24130000;Industrial refrigeration;Pendinginan industri
Industrial refrigeration;24131500;Industrial refrigerators;Kulkas industri
Industrial refrigerators;24131501;Combined refrigerator freezers;Freezer kulkas gabungan
Industrial refrigerators;24131502;Liquid nitrogen refrigerators;Kulkas nitrogen cair
Industrial refrigerators;24131503;Walk in refrigerators;Berjalan di lemari es
Industrial refrigerators;24131504;Refrigerated containers;Wadah berpendingin
Industrial refrigerators;24131505;Refrigerated vessels;Bejana berpendingin
Industrial refrigerators;24131506;Refrigerated tanks;Tangki berpendingin
Industrial refrigeration;24131600;Industrial freezers;Freezer industri
Industrial freezers;24131601;Chest freezers;Pembeku dada
Industrial freezers;24131602;Upright cabinet freezer;Freezer kabinet tegak
Industrial freezers;24131603;Low temperature freezers;Freezer suhu rendah
Industrial freezers;24131604;Freeze drying equipment;Peralatan pengeringan beku
Industrial freezers;24131605;Walk in freezers;Berjalan di freezer
Industrial refrigeration;24131900;Ice makers;Pembuat es
Construction, Transportation & Facility Equipment & Supplies;25000000;Commercial and Military and Private Vehicles and their Accessories and Components;Kendaraan Komersial dan Militer dan Pribadi serta Aksesori dan Komponennya
Commercial and Military and Private Vehicles and their Accessories and Components;25100000;Motor vehicles;Kendaraan bermotor
Motor vehicles;25101500;Passenger motor vehicles;Kendaraan bermotor penumpang
Passenger motor vehicles;25101501;Minibuses;Minibus
Passenger motor vehicles;25101502;Busses;Bus
Passenger motor vehicles;25101503;Automobiles or cars;Mobil atau mobil
Passenger motor vehicles;25101504;Station wagons;Station wagon
Passenger motor vehicles;25101505;Minivans or vans;Minivan atau van
Passenger motor vehicles;25101506;Limousines;Limosin
Passenger motor vehicles;25101507;Light trucks or sport utility vehicles;Truk ringan atau kendaraan utilitas sport
Motor vehicles;25101600;Product and material transport vehicles;Kendaraan pengangkut produk dan material
Product and material transport vehicles;25101601;Dump trucks;Truk sampah
Product and material transport vehicles;25101602;Tow trucks;Truk derek
Product and material transport vehicles;25101604;Delivery trucks;Truk pengiriman
Product and material transport vehicles;25101609;Sludge or sewage handling trucks;Truk penanganan lumpur atau limbah
Motor vehicles;25101700;Safety and rescue vehicles;Kendaraan keselamatan dan penyelamatan
Safety and rescue vehicles;25101702;Police vehicles;Kendaraan polisi
Safety and rescue vehicles;25101703;Ambulances;Ambulans
Motor vehicles;25101800;Motorized cycles;Sepeda bermotor
Motorized cycles;25101801;Motorcycles;Sepeda motor
Motorized cycles;25101802;Scooters;Skuter
Motorized cycles;25101803;Mopeds;Motor bebek
Motor vehicles;25101900;Specialized and recreational vehicles;Kendaraan khusus dan rekreasi
Specialized and recreational vehicles;25101901;Agricultural tractors;Traktor pertanian
Specialized and recreational vehicles;25101902;Motor homes;Rumah motor
Specialized and recreational vehicles;25101903;Snowmobiles or snow scooter;Mobil salju atau skuter salju
Specialized and recreational vehicles;25101904;Golf carts;Kereta golf
Motor vehicles;25102000;War vehicles;Kendaraan perang
War vehicles;25102001;Tanks;Tangki
War vehicles;25102002;Armored fighting vehicles;Kendaraan tempur lapis baja
War vehicles;25102003;Self propelled artillery;Artileri self-propelled
Commercial and Military and Private Vehicles and their Accessories and Components;25110000;Marine transport;Transportasi laut
Marine transport;25111500;Commercial marine craft;Kapal laut komersial
Commercial marine craft;25111501;Trawlers;Kapal pukat
Commercial marine craft;25111502;Fishing boats;Perahu nelayan
Commercial marine craft;25111503;Cargo or container ships;Kapal kargo atau kontainer
Commercial marine craft;25111504;Dredging craft;Kerajinan pengerukan
Commercial marine craft;25111505;Tankers;Kapal tanker
Commercial marine craft;25111506;Tug boats;Perahu derek
Commercial marine craft;25111507;Barges;Tongkang
Commercial marine craft;25111508;Passenger or automobile ferries;Feri penumpang atau mobil
Commercial marine craft;25111509;Cruise ships;Kapal pesiar
Commercial marine craft;25111510;Salvage ships;Kapal penyelamat
Marine transport;25111600;Safety and rescue water craft;Keselamatan dan penyelamatan perahu air
Safety and rescue water craft;25111601;Lifeboats or liferafts;Sekoci atau rakit penyelamat
Safety and rescue water craft;25111602;Fire fighting watercraft;Perahu pemadam kebakaran
Safety and rescue water craft;25111603;Rescue ships or boats;Kapal atau perahu penyelamat
Marine transport;25111700;Military watercraft;Perahu militer
Marine transport;25111800;Recreational watercraft;Perahu rekreasi
Recreational watercraft;25111801;Recreational sailboats;Perahu layar rekreasi
Recreational watercraft;25111802;Recreational motorboats;Bahan baku, bahan kimia, kertas, bahan bakar
Recreational watercraft;25111803;Recreational rowboats;Perahu dayung rekreasi
Recreational watercraft;25111804;Canoes or kayaks;Kano atau kayak
Recreational watercraft;25111805;Personal motorized watercraft;Perahu bermotor pribadi
Recreational watercraft;25111806;Rafts;Rakit
Commercial and Military and Private Vehicles and their Accessories and Components;25120000;Railway and tramway machinery and equipment;Mesin dan peralatan kereta api dan trem
Railway and tramway machinery and equipment;25121500;Locomotives and electric trolleys;Lokomotif dan troli listrik
